,Video Id,Primary Label,Predicted Label,Response,Languages
16,tfpjMJGDs7g,irrelevant,appropriate,"The video shows farm equipment and machinery, including tractors and plows. There is no violence, graphic content, or other inappropriate elements present. The audio is a background soundtrack with no explicit lyrics or disturbing sounds. Therefore, the video is appropriate for young children.",['English']
17,ZYO9LyvARwM,irrelevant,appropriate,"The video is appropriate for young children. It shows a person cleaning a kitchen and other parts of a house. There is no violence, sexual content, or other inappropriate material present.",['English']
18,PoJvTWd1lYE,irrelevant,appropriate,"The video is appropriate for young children. It shows a fashion show of men's clothing in various locations. There is no violence, sexual content, or other inappropriate material present.",[]
19,3Y8CrG4lHGY,irrelevant,appropriate,The video demonstrates how to build a beauty product bundle on a website.  There is no inappropriate content present. The audio is a combination of background music and screen recording sounds.,['English']
20,pkh1qXYhoRk,irrelevant,appropriate,"The video shows employees of a company called France Toner. It is a promotional video that highlights the company's commitment to quality, customer service, and employee well-being. There is no violent, graphic, sexual, or discriminatory content. The language used is French. Therefore, the video is appropriate for young children.",['French']
21,u3G5zR3a-XQ,irrelevant,appropriate,"The video is appropriate for young children. There is no violence, gore, or any other inappropriate content. The video is a commercial for a floor heating company. It features a man in a bear costume, and some warehouse scenes. The language spoken is Swedish.",['Swedish']
22,ZNCpcFEjpdI,irrelevant,appropriate,"The video shows the construction and deployment of an offshore wind farm. There is no violence, graphic content, or any other elements that would be considered inappropriate for young children. The audio consists of background sounds and narration, which is also appropriate for children. Therefore, the video is labeled as ""appropriate"".",['English']
23,QDuflAy2pyU,irrelevant,appropriate,"The video shows a security system. There is no violence, graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy.  The only speech is a brief, polite exchange between a delivery person and someone using the security system's two-way talk feature. Therefore, the video is appropriate for young children.",['English']
24,gTQddBYiHOM,irrelevant,appropriate,The video is about creative coding and is appropriate for children. It does not contain any of the elements listed in the criteria for inappropriate content. The language used is English.,['English']
25,5iPuRx1aEP0,irrelevant,appropriate,"The video is an advertisement for a financial service.  It contains no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. Therefore, it is appropriate for young children.",['French']
26,YlZCuMfScJI,irrelevant,appropriate,"The video shows the process of making wooden tables. There is no violence, sexual content, or any other inappropriate content. The video is appropriate for children.",[]
27,QD32dTMemkI,irrelevant,appropriate,"The video demonstrates software for creating moving images from still photos.  It shows examples of various images and the resulting motion effects. There is no violent, graphic, sexual, or otherwise inappropriate content. The presenter speaks in a calm and friendly tone. Therefore, the video is appropriate for young children.",['English']
28,4XjPFzefWhk,irrelevant,appropriate,"The video is appropriate for young children. It contains a man speaking about a filter, and there is a short clip of plastic pieces. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy.",['English']
29,yZYuyoWc6ZI,irrelevant,appropriate,"The video is appropriate for young children. It does not contain any violent, graphic, sexual, or discriminatory content. The language used is clean and appropriate. The video is a commercial for software, and the visuals are simple and not likely to scare young children.",['English']
30,d93BRjX4vOY,irrelevant,appropriate,"The video is appropriate for young children. It contains cartoonish animation, showing the innovations in agriculture, food, and water technology. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video promotes sustainable solutions and innovations in agriculture, which is a positive message for children.",['English']
31,H3Uk9WAOI08,irrelevant,appropriate,"The video is appropriate for young children. It advertises Wix, an online platform for building websites. The video shows colorful candles and the website interface. There is no violence, sexual content, or other inappropriate material present.",['English']
32,OCL0ew1n-6o,irrelevant,appropriate,"The video shows a watch and its features. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy.  Therefore, the video is appropriate for young children.",[]
33,_5RG1BhYtz4,irrelevant,appropriate,"The video shows beautiful sceneries of the Philippines, including landscapes, seascapes, and cityscapes.  There is no violent, graphic, or sexual content.  There is no profane or explicit language.  The video is suitable for children.",[]
34,4PG7Y2V7FRc,irrelevant,appropriate,The video shows a business presentation. There is no inappropriate content for children.,['French']
35,Eq1wBOY25ak,irrelevant,appropriate,The video shows two young men talking about their internship experience. There is no inappropriate content present in the video. The language spoken is Hindi.,['Hindi']
36,kUbFzG5dPa8,irrelevant,appropriate,"The video is about KYH Anywhere, a unique education concept. It shows students and teachers, and it discusses the benefits of the program. There is no violence, sexual content, or other inappropriate material present. The language spoken is Swedish.",['Swedish']
37,UrEfux-8OX4,irrelevant,appropriate,"The video is appropriate for young children. There is no violence, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video shows models wearing traditional South Asian clothing and jewelry. The models are shown in various locations, including a garden, a car, and a building. The video is set to music, but there are no lyrics. The video is visually appealing and does not contain any content that would be considered inappropriate for young children.",['no speaking']
38,4rA5ueFbGO0,child directed,appropriate,"The video is appropriate for young children. It features cartoonish Lego characters and settings, and the audio is clean and family-friendly. There is no violence, gore, or inappropriate content present.",['English']
39,erRjQLJR2dU,irrelevant,appropriate,The video is an advertisement for insurance.  It features cartoonish animation of families and does not contain any inappropriate content for children.,['Arabic']
40,dg45lxissnc,inappropriate,appropriate,"The video shows a man reviewing collectible cards from the Magic: The Gathering game. The content is appropriate for children, as there is no violence, sexual content, or other inappropriate material. The language used is clean and suitable for all ages.",['English']
41,SHqsuu1i81c,irrelevant,appropriate,"The video is appropriate for young children. It shows women in various outfits, and there is no violence, sexual content, or other inappropriate material present.",[]
42,RQkCycFHoGg,irrelevant,appropriate,The video shows the process of making Thai fried rice. There is no inappropriate content.,['No speaking']
43,McqNypaj1uY,irrelevant,appropriate,"The video is appropriate for young children. It features several people talking about their businesses. There is no violence, sexual content, or other inappropriate material present.",['French']
44,zDAAofaGMDw,irrelevant,appropriate,"The video is appropriate for young children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, or inappropriate clothing. The video shows a group of friends traveling and having fun, which is generally considered appropriate for children.","['French', 'English']"
45,y7sMr3EXLwY,irrelevant,appropriate,"The video is appropriate for young children. It contains no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy.",['English']
46,-tp43AxnO18,child directed,appropriate,"The video is appropriate for young children. It's a cartoon and does not contain any inappropriate content such as violence, sexual content, discrimination, or profane language. The characters are friendly and engaging, and the story is lighthearted and fun. The video is suitable for children of all ages.",['English']
47,ZWRkNUWEooU,irrelevant,appropriate,"The video is appropriate for young children. It shows diverse people achieving their goals and celebrates individuality. There is no violence, graphic content, or any other inappropriate elements mentioned in the criteria.",['English']
48,4M3co8W1zZ8,irrelevant,appropriate,"The video shows beautiful landscapes and activities suitable for families. There is no violence, sexual content, or other inappropriate material present. The language used is French.",['French']
49,8wYSPQp8jNQ,child directed,appropriate,"The video is appropriate for young children. It contains cartoonish characters and a playful storyline. There is no violence, gore, or inappropriate content present. The characters' expressions and actions are not scary or disturbing. The audio is also appropriate, with no explicit language or disturbing sounds.",['English']
50,ClGLi--xPZ8,irrelevant,appropriate,"The video shows a celebration for a rector's 30th anniversary. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The overall tone is celebratory and joyful. Therefore, the video is appropriate for young children.",['Ukrainian']
51,GIGG71EXHaY,irrelevant,appropriate,"The video is appropriate for young children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, dangerous fire, distressing scenes, extreme stunts, fight sports, first-person shooter games, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video shows people dancing, cycling, watching sports, drawing, and relaxing by a fire. The music is upbeat and positive. The overall tone of the video is lighthearted and fun.",['English']
52,B8atVx2BjLU,irrelevant,appropriate,"The video shows a fifth-grade teacher describing his classroom and teaching methods.  There is no violence, inappropriate language, or other content that would be considered unsuitable for young children. The video focuses on classroom organization, project-based learning, and the importance of providing a student-centered learning environment. ",['English']
53,VH0cyxj_Ro0,irrelevant,appropriate,"The video shows beautiful scenery and cultural highlights of Northern Europe.  There is no violence, sexual content, or other inappropriate material present. The audio is a voiceover describing the sights, and there is background music.  It is suitable for children.",['English']
54,G_g80C3RnAU,irrelevant,appropriate,The video shows a company's office space and employees collaborating. There is no inappropriate content present. The language used is English.,['English']
55,-ZVB73IU35I,irrelevant,appropriate,"The video is appropriate for young children. It contains no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video is a product demonstration and is suitable for all ages.",['English']
56,rqHHFnV7hVc,child directed,appropriate,The video shows children playing with Hot Wheels Track Builder. The audio is the children's dialogue and background sounds. There is no inappropriate content.,['English']
57,iETos7J-3SY,irrelevant,appropriate,The video shows employees of a company called Compass talking about company culture.  There is no inappropriate content.,['English']
58,adGpfVqKhnI,irrelevant,appropriate,The video shows a tour of a school.  There is no inappropriate content present. The audio contains some upbeat background music.,['French']
59,rTjDJZHZ5oQ,inappropriate,appropriate,"The video is a trailer for the mobile game ""Star Trek Fleet Command"".  It shows various scenes of the game, including spaceships, characters, and gameplay. There is no violence, sexual content, or other inappropriate material present. The audio is primarily the trailer's narration and sound effects, which are not disturbing or offensive. Therefore, the video is appropriate for young children.",['English']
60,gUrEMgV-rV0,irrelevant,appropriate,"The video shows two women in various outdoor and indoor settings, modeling clothing. There is no violence, sexual content, or other inappropriate material present. The audio is mostly background music, with no explicit language or disturbing sounds.",[]
61,T5Mgj5fI6gc,irrelevant,appropriate,"The video shows scuba diving activities.  There is no violence, gore, sexual content, discrimination, profane language, or other inappropriate content for young children. The video is appropriate for children.",['English']
62,SPcyXSmnnEI,irrelevant,appropriate,The video shows two women going to an apartment. There is no inappropriate content.,['Sinhala']
63,dTyc7gG7szc,irrelevant,inappropriate,"The video contains extreme stunts, which are considered inappropriate for young children.  The scenes depict dangerous driving maneuvers and potentially life-threatening situations. Therefore, the video is classified as inappropriate.",[]
64,-Yzi707xf5Y,irrelevant,appropriate,"The video is appropriate for young children. There is no violence, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video shows a man enjoying a vacation at a resort, interacting with nature, and socializing with friends. The audio is a voiceover that promotes the resort and encourages viewers to live life to the fullest. The overall tone of the video is positive and uplifting.",['English']
65,lWqgjDv4txw,child directed,appropriate,"The video is appropriate for young children. Although there are some scenes of crashes and explosions, they are cartoonish and not graphic or violent. The overall tone of the video is playful and fun, and there is no inappropriate language or content.",['English']
66,e8J8u_oE8Ug,irrelevant,appropriate,"The video is appropriate for children. It contains a woman talking about her experience with relapsing multiple sclerosis (RMS) and her treatment with Kesimpta. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video is educational and informative, and it is appropriate for children to watch.",['English']
67,fJXHJoekXV8,irrelevant,appropriate,"The video is appropriate for young children. It contains simple animations and a voiceover explaining the process of moving to the cloud. There is no violent, graphic, sexual, or discriminatory content. The language used is French.",['French']
68,e3UpR_EJp_I,irrelevant,appropriate,The video shows the process of making homemade pasta and a simple pasta recipe. There is no inappropriate content present in the video. The language used is English.,['English']
69,U_pqPqyJkVQ,inappropriate,inappropriate,"The video contains violent content, weapons, and horror/creepy themes, making it inappropriate for young children.  There is a depiction of a monstrous figure, fire, and weapons, all of which are elements that would likely frighten or disturb young viewers.",[]
70,eDbizobB4cY,irrelevant,appropriate,"The video is an advertisement for Shopify Plus, an e-commerce platform.  It features a woman speaking directly to the camera, explaining the platform's features and benefits. There is no violent, graphic, sexual, or otherwise inappropriate content. The logos of various brands that use Shopify Plus are shown, but these are not inherently inappropriate. The video is suitable for all ages.",['English']
71,63lBBt0lRyo,irrelevant,appropriate,"The video is appropriate for young children. It contains no violent or graphic content, self-harm or suicide, elements of horror or creepy themes, loud and violent sounds, zombies, skeletons, scary masks, scary clowns, fire in dangerous settings, extremely distressing scenes, extreme stunts, fight sports, first-person shooter and battle games, weapons, sexual content, vulgar dancing, discrimination, profane or explicit language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video is a commercial for Grammarly, and it uses humor and creative visuals to promote the product. The video is lighthearted and fun, and it is unlikely to cause any distress or harm to young children.",['English']
72,ge-4WM2GuiE,irrelevant,appropriate,"The video shows a premature baby and provides instructions on how to massage it.  There is no inappropriate content present. The audio contains soft background music and a calm female voice explaining the steps of the massage. Therefore, the video is appropriate for young children.",['English']
73,62fhnp6Ywug,irrelevant,appropriate,"The video shows a product demonstration of Sonoro Maestro, a HiFi internet receiver. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, inappropriate clothing, or significant romantic intimacy. The audio is background music. Therefore, the video is appropriate for young children.",['French']
74,tt9_aWiSW5M,irrelevant,appropriate,"The video is about Chef Infra, a software product.  It shows computer screens, diagrams, and illustrations. There is no violent, graphic, sexual, or otherwise inappropriate content. The audio is a narration explaining the software's features. Therefore, the video is appropriate for young children.",['English']
75,NmKL8hq4El0,irrelevant,appropriate,"The video is appropriate for young children. It contains animated graphics and does not contain any violent, graphic, sexual, or discriminatory content. The language used is clean and appropriate for all ages.",['English']
76,dMbrrm88x0Y,irrelevant,appropriate,"The video is appropriate for young children. It's an advertisement for a software application called ""xpression camera."" The video shows various cartoonish and non-violent characters, including a cartoon girl, Yoda, and a kitten.  There is also footage of people using the app, and the audio includes a happy birthday song. There is no violent, graphic, sexual, or otherwise inappropriate content.",['English']
77,g04gRavzaKM,irrelevant,appropriate,"The video is appropriate for young children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video is an advertisement for a book, and the visuals are of a beach. The audio is a voiceover that describes the book and includes quotes from reviews. While some of the quotes are in German, they are not inappropriate.","['English', 'German']"
78,8zIQ9PKYWDE,irrelevant,appropriate,"The video is appropriate for young children. It contains cartoonish animation and does not contain any violent, graphic, sexual, or discriminatory content. The audio is in Arabic and describes a person's experience with an accident and how their insurance helped them. There is no inappropriate language or themes present.",['Arabic']
79,FkdBbpzFpqo,irrelevant,inappropriate,"The video is inappropriate for young children due to the scene where a man submerges his head in a container of water while doing a handstand. This could be perceived as a dangerous stunt and may encourage children to imitate such behavior.  The video also contains a man running, which could be considered a form of extreme stunt.  The video also contains a man doing a handstand, which could be considered a form of extreme stunt.",['Swedish']
80,8XxFPSUKWrM,irrelevant,appropriate,"The video shows a series of scenes depicting everyday life, including people shopping, working, and spending time with family. There is no violence, sexual content, or other inappropriate material present. The song playing in the background is upbeat and positive. Therefore, the video is appropriate for young children.",['Bengali']
81,JuixW8CWOd8,irrelevant,appropriate,"The video is appropriate for young children. It shows a journey to Istanbul, featuring landmarks and cultural elements. There is no violence, inappropriate language, or other content that would be unsuitable for children.","['English', 'Turkish']"
82,YHGUnllob6E,irrelevant,appropriate,"The video is appropriate for young children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video is a product demonstration and is suitable for all ages.",['English']
83,njS2rTp66UI,irrelevant,appropriate,"The video is appropriate for young children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, or inappropriate clothing. The video is a commercial for Equinix, a digital infrastructure company. The video shows various people using technology in their daily lives, and it ends with the Equinix logo and tagline. The video is well-made and informative, and it is not likely to cause any distress to young children.",['English']
84,VWnq7XrJ7Ys,inappropriate,inappropriate,"The video contains weapons (knives and axes) and shows the process of cutting and preparing food with them.  This could be perceived as dangerous by young children, who might try to imitate the actions shown in the video. Therefore, it is inappropriate for young children.",[]
85,QG_UrUXAVT8,irrelevant,appropriate,"The video shows a man assembling and using a long-handled brush to clean windows and solar panels. There is no violence, inappropriate language, or other content that would be considered unsuitable for young children.",['No Language']
86,-CaoOjlpEaM,irrelevant,appropriate,"The video is an advertisement for Create Studio Pro, a video editing software. The video uses cartoonish 3D animation, and there is no violent, graphic, sexual, or discriminatory content. The language used is appropriate for all ages. Therefore, the video is appropriate for young children.",['English']
87,NLypiQlLgyU,irrelevant,appropriate,"The video is appropriate for young children. It is a tutorial on how to use Wix, a website builder. The video does not contain any violent, graphic, sexual, or discriminatory content. The language used is clean and appropriate for all ages.",['English']
88,fbrYdYk6mRE,irrelevant,appropriate,"The video shows a team of electricians performing their work. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video is appropriate for young children.",['Swedish']
89,BEoOOCd9OKE,irrelevant,appropriate,"The video is an advertisement for a hotel management platform. It shows people checking into a hotel, using a mobile app to unlock their room and order drinks, and the hotel staff using a communication hub to respond to guest inquiries. There is no violence, sexual content, or other inappropriate material present. The language spoken is French.",['French']
90,EW9CtqXZGFg,irrelevant,appropriate,"The video shows an interview with a young musician. The content is appropriate for children. There is no violence, sexual content, or other inappropriate material present.",['English']
91,AIjDe512JoA,irrelevant,appropriate,"The video is appropriate for young children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, or inappropriate clothing. The video is a promotional video for a YouTube channel, and the content shown is light-hearted and comedic. The language spoken is Urdu.",['Urdu']
92,atBZePcakXQ,irrelevant,appropriate,"The video shows two young men enjoying various activities in Abu Dhabi. There is no violence, sexual content, or other inappropriate material present. The language used is English and is appropriate for all ages. Therefore, the video is appropriate for young children.",['English']
93,2uP7iKtRLRY,irrelevant,appropriate,"The video shows a company's employees in various settings, including an office, a warehouse, a construction site, and a backyard barbecue. There is no violence, graphic content, or any other elements that would be considered inappropriate for young children. The language spoken is Swedish.",['Swedish']
94,X8WkW6zMWTw,irrelevant,appropriate,"The video is appropriate for young children. It shows a woman talking about her business, which sells traditional and authentic French homewares. There is no violence, self-harm, horror, loud sounds, weapons, sexual content, discrimination, profane language, drinking, drugs, smoking, gambling, or inappropriate clothing. The video is generally positive and uplifting.",['English']
95,0KRF7JPsQSo,irrelevant,appropriate,The video shows a CNC machine cutting a piece of wood. There is no inappropriate content present in the video.  No language is spoken.,[]
96,iwzxr7UXb7A,irrelevant,appropriate,"The video shows various cityscapes and people reacting to advertisements for a new building in Saudi Arabia. There is no violent, graphic, sexual, or discriminatory content. The language used is appropriate for all ages. Therefore, the video is appropriate for young children.",['English']
97,gWbhoYOWiCg,irrelevant,appropriate,"The video is appropriate for young children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, crude humor, inappropriate clothing, or significant romantic intimacy. The video is a commercial for a company called Goodhertz. The speaker is a man who is talking about a sale on plugins. He is sitting in a garden. The video is lighthearted and fun. There is nothing in the video that would be considered inappropriate for young children.",['English']
98,6cqjBjmORZ4,irrelevant,appropriate,"The video is appropriate for young children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, or inappropriate clothing. The song is upbeat and positive, and the visuals are colorful and engaging. The video promotes a positive message about being awesome and capturing your dreams.","['Hindi', 'English']"
99,mA2yRfp76_A,irrelevant,appropriate,"The video is an advertisement for a real estate investment company.  It uses simple, cartoonish animation and does not contain any of the elements listed in the criteria for inappropriate content for young children. The audio is a voiceover explaining the company and its services in French.",['French']
100,qSpB2DaWGNc,irrelevant,appropriate,"The video shows a couple enjoying the amenities of a resort in the mountains. There is no violence, sexual content, or other inappropriate material present.  The language is German, but there is very little dialogue.",['German']
101,NWNTcOd33Qs,irrelevant,appropriate,The video shows a walkthrough of a house's interior.  There is no inappropriate content present. There is no spoken language.,[]
102,tWfOXPparbk,irrelevant,appropriate,"The video is appropriate for young children. It shows a product demonstration of a PTZ camera and does not contain any inappropriate content such as violence, sexual content, or harmful activities. The language used is clean and professional.",['English']
103,dDCQ4xojKFE,irrelevant,appropriate,"The video shows scenic views of Lucerne, Switzerland, and features classical music. There is no violent, graphic, sexual, or discriminatory content. The language spoken is German.",['German']
104,IUFEs3RL_XA,irrelevant,appropriate,"The video is appropriate for young children. It showcases software for music composition and does not contain any inappropriate content such as violence, sexual content, or discrimination. The language used is clean and suitable for all ages.",['English']
105,08_d4byzPcg,irrelevant,inappropriate,"The video contains scenes of a football match in the rain, which could be considered appropriate. However, the video also includes scenes of intense emotion, such as a man crying and yelling, which might be upsetting for young children. Additionally, there are scenes of people running in a tunnel, which could be interpreted as a chaotic or scary situation for young viewers. Therefore, the video is labeled as inappropriate.",['Hindi']
106,m2JlmfB9DJs,irrelevant,appropriate,The video shows beautiful scenery and promotes environmental awareness. There is no inappropriate content present.,['English']
107,b-_3iyF9RnA,irrelevant,appropriate,"The video shows two women playing a game called Star Stable. The game involves riding horses in a fantasy setting. There is no violence, sexual content, or other inappropriate material present. The language used is clean and appropriate for children. Therefore, the video is appropriate for young children.",['English']
108,B37QsoWL07I,irrelevant,appropriate,"The video is appropriate for young children. There is no violent or graphic content, self-harm, horror, loud or violent sounds, weapons, sexual content, vulgar dancing, discrimination, profane language, drinking, drugs, smoking, gambling, or inappropriate clothing. The video is a commercial for a website auditing tool, and the visuals are mostly of a calm office environment and an animated octopus. The language used is professional and there is no inappropriate humor.",['English']
109,jPX2JY4Za38,irrelevant,appropriate,"The video shows a beautiful location with people enjoying themselves. There is no violence, self-harm, horror, or any other inappropriate content.  The language is French, and there is no profane or explicit language used. The video is suitable for children.",['French']
110,nptWP7G8hOY,irrelevant,appropriate,"The video is appropriate for young children. It shows a woman starting a yoga studio. There is no violence, sexual content, or other inappropriate material present. The language used is clean and appropriate for all ages.",['English']
111,KCuji3qWmZQ,irrelevant,appropriate,"The video is appropriate for young children. It shows the city of Seoul, South Korea, and the process of designing a new logo for the car brand Kia. There is no violence, sexual content, or other inappropriate material present.",['English']
112,hgjNGN7UNR8,irrelevant,appropriate,"The video is appropriate for young children. It shows cars driving in different environments, people interacting with cars, and some nature scenes. There is no violence, sexual content, or other inappropriate material present.",['English']
113,mHGbPJ2tY90,irrelevant,appropriate,"The video is appropriate for young children. It shows a man explaining the functionality of melt filters. There is no violent, graphic, sexual, or discriminatory content. The language used is professional and appropriate for all ages.",['English']
114,AVzDeCSXjJk,inappropriate,inappropriate,"The video contains cartoonish violence, weapons, and battle scenes, making it inappropriate for young children.",[]
