Video Id,Primary Label,Predicted Label,Response,Languages
PZHQSzm35fE,inappropriate,inappropriate,"The lyrics contain themes of heartbreak, loss, and possibly alludes to difficult life experiences.  The repeated mention of ""daasi"" (meaning servant or slave) might be interpreted as referencing oppression or servitude, which is not suitable for young children.  The overall tone of the song is melancholic and could be emotionally distressing for some children. The mention of money being buried could be alarming. While not explicitly violent or sexually suggestive, the emotional weight and potential for misinterpretation make it inappropriate for children under 9.","['Punjabi', 'English']"
tl4bGyK-dIk,irrelevant,inappropriate,"Based on the provided definition, the video is inappropriate for children under 9.  The description includes numerous elements that would be considered unsuitable for young children, such as physical violence, interpersonal violence, scary themes, and potentially sexual content depending on the context.  The mention of death and intimacy further supports a rating of inappropriate for children under 9. ",['English']
0lSxjDYdvpQ,irrelevant,inappropriate,"The audio transcription contains phrases and lyrics that are not suitable for children under 9.  The inclusion of phrases like ""Sad Chau Myaari Gailare Moolo Moolo Hai"" and  repeated use of ""oh"" suggest potential emotional distress, potentially leading to unsettling or confusing content for young viewers. The mention of hiding and being upset implies interpersonal conflict. Furthermore, the mixture of Hindi and English might make it challenging for a child to fully understand the content. Therefore, considering the overall themes and language used, the video is inappropriate for children under 9.","['Hindi', 'English']"
91RtI6ZG2bc,inappropriate,inappropriate,"The lyrics contain suggestive language and references to violence.  Phrases such as ""Shake it"",  repeated mentions of ""Ola,"" and the line ""Should I do anything excellent? Should our hands be like peaks and rise like fire?"" could be interpreted as suggestive and inappropriate for children. The use of ""thump-thump"" in reference to guns and the mention of fighting adds to the violent content that makes the song inappropriate for children under nine. The mixture of English and Yoruba might be a bit confusing for young children too.","['English', 'Yoruba']"
XYZqASRpVjw,irrelevant,inappropriate,"The song contains themes of violence (gunshots, killing, scars), loss, and emotional distress, making it unsuitable for children under 9.  The lyrics depict scenes of suffering and harm, which can be upsetting and confusing for young children.  The references to 'visa' and 'gold' are unclear but could suggest potentially risky or illegal behavior, further adding to its inappropriateness for a young audience.",['English']
tveNRvq_AHQ,irrelevant,appropriate,"The advertisement promotes online shopping on Mercado Libre.  There is no violence, sexual content, discrimination, offensive language, or other inappropriate elements for children mentioned in the provided text.  The ad focuses on fashion and shopping, which is not inherently inappropriate for children. ",['Spanish']
JI1wKCWXs-k,irrelevant,appropriate,"The audio transcription is a commercial for a product called ""Silhouette.""  It focuses on the product's taste and appeal. There is no violence, sexual content, discrimination, offensive language, harmful activities, or other inappropriate themes mentioned in the provided definition. Therefore, it is appropriate for children under 9.",['English']
wRphOClTu6U,irrelevant,appropriate,The provided text 'Thanks for watching!' is not inappropriate for children under 9.  It is a standard closing phrase for videos and does not contain any of the elements listed in the provided definition of inappropriate content for children.,['English']
yvHfl1JEPc0,irrelevant,inappropriate,"The lyrics express feelings of depression, self-doubt, and a desire for a new beginning.  While not explicitly violent or sexually suggestive, the themes of mental distress and the repetitive nature of ""I'm burning"" could be disturbing for children. The inclusion of Japanese phrases further complicates the potential for a child's understanding. The overall tone and emotional intensity make it unsuitable for children under 9.","['English', 'Japanese']"
tutsijNjRxQ,irrelevant,appropriate,"The advertisement uses informal language and playful insults like ""old man"" but doesn't contain any violence, sexual content, discrimination, hate speech, or other elements considered inappropriate for children under 9. While the mention of ""fart sounds"" might be considered mildly crude by some, it is not offensive enough to warrant an ""inappropriate"" label.  The overall tone is promotional and lacks any harmful or disturbing themes.","['Spanish', 'English']"
uxJnRMrPkkw,inappropriate,appropriate,"The lyrics of the song are not explicitly violent, sexual, or discriminatory. While the repetition of ""I"" might seem unusual, it's not inherently inappropriate for children.  There is no mention of death, drugs, or other harmful activities.  The overall tone is more celebratory and musical than anything that would be concerning to a parent. Therefore, it is considered appropriate.",['English']
SVEKXcznKns,irrelevant,inappropriate,"The audio transcription contains concerning elements such as death and romantic themes, making it inappropriate for children under 9.  The repeated phrase ""I'm in love with you"" and references to dying loved ones are not suitable for young audiences. The lyrics also mention actions that could be interpreted as potentially violent or disturbing for young children. The somewhat nonsensical nature of the lyrics might also indicate a lack of clarity and appropriateness for the target age range.",['English']
rw9KbLsLPlk,irrelevant,appropriate,"The provided text is a historical account of Tokugawa Ieyasu's life. While it mentions battles and warfare, it does not contain graphic depictions of violence or any of the other elements listed that would typically make a video inappropriate for children under 9.  The descriptions are historical in nature, not intended to be sensational or violent for entertainment purposes. Therefore, based on the text alone, the video would likely be considered appropriate, provided that the visual presentation aligns with the textual description.","['English', 'Japanese']"
BHWlOpk4RJQ,inappropriate,inappropriate,"The song has suggestive lyrics and innuendos about money and relationships, making it inappropriate for children under 9.  The lyrics ""With two of 20, you'll make one of 40"" and the repeated reference to ""40"" may suggest sexual innuendo, while other parts allude to alcohol (""brindar por todo y que siga la fiesta""). These elements fall under the categories of ""sexual content"" and ""crude humor"" in the provided definition, making it unsuitable for children.",['Spanish']
0bm4NHfPJ0I,irrelevant,inappropriate,"The song expresses themes of separation, heartbreak, and longing, using metaphors like ""drinking the poison of separation."" While not explicitly violent or sexually suggestive, the melancholic and intense emotional content might be disturbing or confusing for children under 9.  The repeated mention of sorrow and tears could be upsetting for young viewers. The use of Hindi and English makes it accessible but further increases the range of potential misinterpretations by children.","['Hindi', 'English']"
eIrbLp17VZM,irrelevant,appropriate,"Based on the provided audio transcription which only contains music, there is no inappropriate content for children under 9. Therefore, the video is labeled as appropriate.",['English']
nOxZiav_pv8,child directed,appropriate,"The video is about a child using an educational math website. The description contains no inappropriate content for children under 9 based on the provided definition.  The child expresses excitement and enjoyment while using the website, and there is mention of earning virtual pets as a reward, which could be seen as motivating and engaging for children.  There is no violence, inappropriate language, sexual content, or any other element listed in the definition of inappropriate content.",['English']
7DJZ96vMqZc,irrelevant,appropriate,"The advertisement promotes registering a domain name with GoDaddy.  There is no violence, sexual content, discrimination, offensive language, or other inappropriate content for children.  It's a standard advertisement and not objectionable for children under 9.",['English']
-9hNB-jt8_s,inappropriate,inappropriate,"The text includes threats of violence (""I'm going to break your family. Piece by piece""), making it inappropriate for children under 9.  The mention of ""Rápidos y Furiosos"" might suggest car chases or other dangerous stunts, further supporting the inappropriate label.","['English', 'Spanish']"
Od5zyGTKJos,inappropriate,inappropriate,"The provided text contains several elements that make the video inappropriate for children under 9.  The repeated use of phrases like ""What are you doing, idiot?"" and ""What are you doing, loser?"", along with the phrase ""I'm sick of this shit"", constitutes offensive language. The lyrics also mention ""drinking champagne,"" which falls under the category of ""drinking."" The overall tone and repetition of certain phrases suggest a possible lack of coherence, potentially indicating a disturbing or confusing context for young viewers. The references to ""Ferrari"" throughout the text seem out of place and add to the sense that the video's content is nonsensical and potentially disturbing for children.",['English']
daZaS7-HmJQ,irrelevant,inappropriate,"Based on the provided definition, the video would be considered inappropriate for children under 9 due to the presence of violence, both physical and interpersonal.  The mention of 'bullying, pranks, meanness, humor at the expense of others' directly falls under the category of inappropriate content for young children.  Additionally, elements of scariness are included, further contributing to the inappropriateness for this age group.",['English']
zYiRzDrA0q0,irrelevant,appropriate,"The song lyrics express heartbreak and the desire for a new relationship.  While the theme of lost love might be slightly mature for very young children, there is no violence, sexual content, discrimination, offensive language, or other elements listed in the criteria provided that would make it inappropriate for children under 9.  The mention of ""dying in silence"" is metaphorical and does not depict actual death in a graphic way.","['Spanish', 'English']"
odDZGqd8jTo,inappropriate,inappropriate,"The song contains romantic themes and expressions of love, which are inappropriate for children under 9.  The repeated phrases such as ""You liked me, you liked the girl"" and the overall tone of the lyrics are suggestive of romantic relationships and adult themes. The mention of ""giving birth to you"" further reinforces the adult content. Therefore, based on the provided definition of inappropriate content, this video is considered inappropriate for children under 9.","['Telugu', 'English']"
_4bBE7Ved7s,inappropriate,inappropriate,"The song has sexually suggestive lyrics, including descriptions of sexual acts and innuendo.  The lines ""When I do the delicious crouched back baby,"" ""I eat it completely, without lack of respect,"" and others explicitly reference sexual acts and body parts.  The repeated phrase ""Don't make it hard for you that you can't handle"" in conjunction with the sexual descriptions adds to the overall suggestive nature. This makes the video inappropriate for children under 9.","['Spanish', 'English']"
rMnxnd9HvsQ,irrelevant,appropriate,"The song, while passionate and energetic, doesn't contain any elements from the provided list of inappropriate content for children.  There is no violence, self-harm, sexual content, discrimination, offensive language, or other harmful elements mentioned.  The themes appear to be about perseverance, strength, and cultural pride, which are not inherently inappropriate for children. ",['Spanish']
3-4On39BEik,irrelevant,appropriate,"The audio transcription ""🎵 Thank you. Thank you. Thank you."" contains only expressions of gratitude and music.  There is no violence, inappropriate behavior, or harmful content present. Therefore, it's appropriate for children under 9.",['English']
DKdrp_D0YHc,inappropriate,inappropriate,"The lyrics contain suggestive themes and romantic imagery, making it inappropriate for children under 9.  The line mentioning seeing a boy with a 'nice head' and the descriptions of being in a car with someone, along with references to fire in the eyes, all point to themes that are not suitable for young children. The overall tone and subject matter are not aligned with content appropriate for that age group.",['Hindi']
PZR__M3uen4,irrelevant,appropriate,"The provided text is a promotional message for Opera GX browser.  It does not contain any of the elements listed as inappropriate for children under 9.  Therefore, it is considered appropriate.",['English']
CY7_jubZ5EM,inappropriate,inappropriate,"The song has some innuendo and suggestive lyrics, such as ""I know what you like, like"" repeated multiple times.  The lyrics also reference physical intimacy (""body,"" ""besos""), and there is mention of  romantic relationships.  The overall theme is suggestive and sexually charged, making it unsuitable for children under 9. The use of words like 'peckundo' and 'picundo' (possibly slang) further adds to the inappropriateness.","['English', 'Spanish']"
DoLzbkRYtIM,inappropriate,inappropriate,"The audio transcription discusses heartbreak, loss of love, and sex, which are inappropriate topics for children under 9.  The phrase ""dear maniacs"" could also be considered inappropriate. The reference to ""crazy actress"" is ambiguous but potentially inappropriate. Therefore, the video is labeled as inappropriate.",['English']
XJ1Bmb3ZwE8,irrelevant,inappropriate,"The audio transcription contains phrases that are unclear and potentially concerning,  such as ""Jopana Gaidanta Prana Amma"" which doesn't have a clear meaning in English. The repetition of ""I will be your mother"" could be interpreted as unsettling depending on the context of the video.  Without the video, it is impossible to confirm, but the audio alone warrants caution and would classify it as inappropriate for children under 9 due to the uncertainty and potential for misinterpretation.","['Kannada', 'English']"
6X40BogK2k0,inappropriate,inappropriate,"The song contains suggestive lyrics and themes of romance and intimacy, which are inappropriate for children under 9.  The repeated phrase ""What, what, what would we do these nights?"" coupled with references to ""low passions,"" ""a little bit of love,"" and a woman described as ""hyper-crazy"" creates a sexually suggestive context. The line about pouring vodka also suggests the consumption of alcohol, another inappropriate theme for young children. The mention of ""Kill a little, lead a little love"" adds another layer of ambiguity that could be interpreted in a violent or inappropriate way by a child.  Therefore, based on the provided definition, the video is considered inappropriate for children under 9.","['Serbian', 'English']"
MWuAZjeloLU,irrelevant,inappropriate,"The song lyrics express themes of heartbreak, loss, and unrequited love. While not explicitly violent or sexually suggestive, the emotional intensity and repeated mentions of pain and betrayal might be upsetting or confusing for children under 9.  The lines about ""lies"" and a ""heart from the fire didn't even bleed"" could be interpreted as metaphorical but still evoke strong emotions not suitable for young audiences. Therefore, the video is labeled as inappropriate.",['Turkish']
0Ahim5aJmp8,irrelevant,appropriate,"The lyrics mention love and relationships, which might be considered inappropriate for very young children, but the overall tone is romantic rather than explicit. There is no violence, self-harm, discrimination, offensive language, or other harmful content mentioned in the provided transcription.  While some might consider the romantic themes and potentially suggestive language (depending on context and translation of Korean lyrics) unsuitable for very young children, it is not so egregious as to warrant an 'inappropriate' label under the given definition.","['English', 'Korean']"
5WXtbxIYtSQ,irrelevant,inappropriate,"The video ad is inappropriate for children under 9.  The text promotes a Telegram group with vague promises, using language that is not age-appropriate and may lead children to inappropriate online interactions.  The urgency and persuasive language ('click here below', 'I am not going to take much of your time because my time is valuable') are manipulative tactics often used in online scams, potentially exposing children to risky online environments. The lack of clarity about the group's content makes it impossible to guarantee its safety and suitability for children.",['English']
1VUvCY1VlIw,inappropriate,inappropriate,"The song contains themes of heartbreak, betrayal, and a vow to not fall in love again.  While not explicitly violent or sexually suggestive, the lyrics express emotional pain and could be confusing or upsetting for children under 9. The repeated refrain of ""Nunca más me vuelvo a enamorar"" (Never again will I fall in love) might be too mature for young children to comprehend, and the overall tone is melancholic and potentially unsettling for them.",['Spanish']
VnS_kQ-eoSw,irrelevant,appropriate,"The conversation is primarily casual and focuses on everyday activities and the excitement of listening to new music. While there is mention of work and a boss, the content remains light-hearted and lacks any elements that are explicitly inappropriate for children under 9, such as violence, sexual content, hate speech, or other harmful themes outlined in the provided definition.  The song lyrics, although present, don't depict violence or inappropriate themes.  Therefore, the video is deemed appropriate.","['Spanish', 'English']"
_qvMIBv2iS4,irrelevant,inappropriate,"Based on the provided definition of inappropriate content for children under 9, the video is inappropriate because it contains elements of scariness (scary themes, suspenseful themes), interpersonal violence (bullying, pranks), and potentially offensive language, all of which are explicitly listed as inappropriate.  Without the audio transcription, this is a preliminary assessment based on the given context.",['English']
jR-gYFNLVxs,irrelevant,appropriate,"The video ad is primarily a sales pitch for animation software.  There is no violence, sexual content, discrimination, offensive language, or other elements listed that would be inappropriate for children under 9. The video uses cartoon characters and promotes creative activities, making it suitable for children. ",['English']
K25-4m1-cO0,inappropriate,inappropriate,"This video is inappropriate for children under 9. The lyrics contain sexually suggestive content (""me encanta ese culo"", ""dándole pases a todas las mami culonas""), references to drug use (""Me tomo una pepa, me tomo una piola""), and offensive language (""maricón"", other potential vulgarisms within the Spanish lyrics).  The overall tone and themes are not suitable for young children. The repeated phrase  ""It's better not to crash it"" is also concerning, as it's unclear what the context is without further video information, but has the potential for negative implications depending on the imagery/actions accompanying the words.","['Spanish', 'English']"
5eAMChvBuu0,irrelevant,appropriate,"The video's transcription focuses on motivational stories of perseverance and achieving goals.  There is no violence, sexual content, discrimination, offensive language, or other elements listed in the provided definition of inappropriate content for children. The themes of hard work, determination and pursuing dreams are positive and suitable for all ages. Therefore, it's appropriate for children under 9.",['Spanish']
4QfrtRI2CAM,irrelevant,appropriate,"The phrase ""Mercado Libre Thank you"" is a simple expression of gratitude and doesn't contain any of the elements listed as inappropriate for children under 9.  Therefore, the audio transcription is considered appropriate.","['English', 'Spanish']"
zZDMTqrVt5Y,inappropriate,inappropriate,"The audio transcription contains themes of romantic relationships, obsession, and betrayal. Phrases such as ""I would kill to return,"" ""bite the forbidden apple,"" and repeated mentions of longing and desire for someone are inappropriate for children under 9.  The repetition of ""I'm not a bad guy"" suggests a potential underlying issue of guilt or manipulation which may be confusing or concerning for a young audience.  The song lyrics contain adult themes of intimacy and obsession that are not suitable for children.  The language used is a mix of Spanish and English. Therefore, the video is inappropriate for children under 9.","['Spanish', 'English']"
Qoe-fs1NINY,inappropriate,inappropriate,"The lyrics contain references to violence (""Glock"", ""opp"", ""snake""), betrayal, deception, and hate.  The themes of manipulation and using others are also present. The repeated phrase ""They don't really need you"" implies a sense of disposability and emotional manipulation which is not appropriate for young children. The overall tone is aggressive and cynical, which is not suitable for a child audience.  Therefore, the video is inappropriate for children under 9.",['English']
zlITt-ZABzA,inappropriate,appropriate,"The song promotes fun and lightheartedness.  While there is kissing mentioned, it is presented in a playful context and does not depict sexual content or intimacy in a way that would be inappropriate for children under 9. There is no violence, self-harm, hate speech, or other content that would be considered harmful or inappropriate for children. The repeated phrases ""kiss left and kiss right"" could be interpreted as a playful action rather than anything sexual. ","['Polish', 'English']"
tnpOnWgKW7w,inappropriate,appropriate,"The provided text is a transcript of an interview. It contains philosophical discussions, personal anecdotes, and mentions of celebrities.  There is no violence, sexual content, discrimination, offensive language, or other elements listed in the provided definition that would make it inappropriate for children under 9.  While some concepts might be too complex for very young children, the overall content is not harmful or objectionable for older children in this age range.",['English']
-y7ABBoUwZQ,irrelevant,inappropriate,"The audio transcription includes both Arabic and English lyrics. While the meaning of the Arabic lyrics is unclear without translation, the repetition of ""la la la"" and the English lyrics ""Give me back what I was and what I am"" and ""What I was and what I am"" repeated multiple times may be suggestive or ambiguous for children under 9.  The overall context may not be immediately clear to children making the video potentially unsuitable.  There is no overt inappropriate content, but the ambiguity and repetition may make it unsettling or confusing for young viewers.","['Arabic', 'English']"
HJHQ2omtefQ,irrelevant,inappropriate,"The lyrics contain themes of mental health struggles, including mentions of ""old demons,"" feeling lost and drowning, and dark thoughts.  These themes might be too complex and emotionally challenging for children under 9.  The line ""She causes to kill the office"" is concerning and could promote violence. While the overall tone suggests personal struggles rather than explicit violence, the ambiguity combined with other concerning elements makes it inappropriate for young children.","['French', 'English']"
kZKLpTHMjY4,irrelevant,inappropriate,"The video is inappropriate for children under 9 due to the presence of offensive language.  The phrase ""What a bastard"" is considered vulgar and inappropriate for young audiences. While the main focus appears to be an advertisement, this single phrase is enough to classify it as unsuitable for children.",['English']
DqjHWE1AUOM,inappropriate,appropriate,"The lyrics mention some potentially suggestive themes like love and relationships, but there is no explicit content that would be considered inappropriate for children under 9.  There's no violence, hate speech, or other harmful elements described in the provided criteria. While some might interpret parts of the lyrics as melancholic, it doesn't cross into the territory of being 'mentally distressing.'","['Italian', 'English']"
y4Oba5bJM7M,irrelevant,inappropriate,"The song expresses themes of heartbreak, loss, hopelessness, and despair. Phrases like ""I'm tired of hopelessness"", ""My heart will not forgive even if years pass"",  ""Now I will live in hell without you"", and repeated mentions of tears and never returning suggest emotional distress and sadness that is not suitable for children under 9.  The overall tone is melancholic and intense, potentially upsetting for young viewers. While there is no explicit violence, the metaphorical ""hell"" and focus on intense emotional pain make it inappropriate for young children.","['Turkish', 'English']"
trhrBTl1noM,inappropriate,appropriate,"The provided text ""Oh Yes Download and solve the puzzles now!"" is not inappropriate for children under 9.  It is an encouraging statement related to a game or puzzle app and does not contain any of the elements listed in the definition provided. ",['English']
brk41Rl4TXk,inappropriate,inappropriate,"The audio transcription contains themes of romantic relationships, infidelity, and betrayal which are inappropriate for children under 9.  The lyrics mention leaving a partner and contain phrases that are emotionally complex and unsuitable for young audiences. The repeated lines 'I have a wife, but I don't have a friend, I have to leave the fair' and descriptions of romantic troubles and broken relationships are not appropriate for young children.  There is also a mention of someone being 'beaten' which could be interpreted as violence. Therefore, the video is inappropriate for children under 9.",['English']
X7lRGozX8KQ,inappropriate,inappropriate,"The audio transcription contains themes of violence, injustice, and revenge.  Phrases like ""crush the ten heads of injustice"" and ""destroy the injustice"" depict violence. The mention of a daughter being killed indicates a violent act. These themes are unsuitable for children under 9 and make the video inappropriate for them.",['Hindi']
wcIkT6k4maA,irrelevant,appropriate,"The audio transcription does not contain any elements that would typically be considered inappropriate for children under 9, such as violence, sexual content, or hate speech.  While there is mention of food and cooking, and some repetitive phrases, these are not harmful or inappropriate. Therefore, the video is labeled as appropriate.",['English']
cMkCx4MIKPc,inappropriate,inappropriate,"The song contains romantic lyrics and innuendos. Lines such as ""Ayer te soñé Y te vi corriendo desnuda"" (Yesterday I dreamt of you and I saw you running naked) and descriptions of physical intimacy and passion make it inappropriate for children under 9.",['Spanish']
QJ67Pf8PLdk,inappropriate,inappropriate,"The audio transcription contains several elements that make the video inappropriate for children under 9.  There is offensive language (""dirty man,"" ""dirty son of a bitch""),  references to violence (""I will beat you up""), discussions of intimacy and relationships (marriage, dating), and sexually suggestive content (references to virginity, and the ambiguous phrase ""She will be set in 4 days with my husband"").  The overall tone and content are highly inappropriate for young children.",['English']
No7jRMxrghc,irrelevant,appropriate,"The audio transcription is a product advertisement for Donzen pipes and polyfusion connections.  It focuses on the product's features and benefits, such as durability, corrosion resistance, and suitability for various applications. There is no content related to violence, self-harm, sexual themes, discrimination, offensive language, or any other elements considered inappropriate for children under 9. Therefore, the video advertisement is appropriate for children under 9.",['English']
ZidIBs2kVE4,inappropriate,inappropriate,"This song has sexually suggestive lyrics, such as ""Do you think about us with no regrets?"", ""You be looking at your phone for my text"", ""That pussy grade A, but I give her the D"", and ""I wanna put you on your belly, let's go to the telly"".  It also glorifies risky behaviors and contains innuendo.  The repeated references to sexual acts and body parts makes it unsuitable for children under 9. ",['English']
hTLQtIlNo9A,inappropriate,appropriate,"The lyrics do not contain any explicit content that would be considered inappropriate for children under 9.  There is no violence, sexual content, discrimination, offensive language, or other elements listed in the provided definition. The song appears to be a ballad with themes of loss and moving on, which are not inherently inappropriate for children, especially with the right context and parental guidance. ",['English']
tLK9GXAopC8,inappropriate,inappropriate,"The advertisement mentions ""wife's printed Gekikawa抱き枕 (body pillow)"", which is suggestive and inappropriate for children under 9.  The overall tone and focus on combat in ""War Thunder"" also leans towards content more suitable for older audiences.",['English']
rensua3mgXw,inappropriate,inappropriate,"The song contains romantic themes and lyrics suggestive of intimacy and relationships, making it inappropriate for children under 9.  The lyrics, though not explicitly graphic, imply romantic encounters and longing, which are unsuitable for young audiences. The repeated requests to meet and ""talk"" further contribute to the video's inappropriateness for children. ",['Punjabi']
HCf5--mIKJ0,irrelevant,appropriate,"The provided text only contains the repetition of the phrase ""Mercado Libre"".  There is no inappropriate content for children under 9 based on the given definition. Therefore, it is labeled as appropriate.",['Spanish']
-OAFDo7493A,irrelevant,appropriate,"The audio transcription ""🎵 so so Thank you."" contains a simple expression of gratitude and music. There is no violence, harmful content, or inappropriate themes present.  Therefore, it's appropriate for children under 9.",['English']
8EPJiFfWRfw,inappropriate,inappropriate,"The conversation includes romantic themes, intimacy, and discussions about marriage and relationships.  These elements, along with the reference to being a virgin, fall under the categories of 'intimacy' and 'sexual content' making the video inappropriate for children under 9.",['English']
Ikn8CUkpTaU,irrelevant,appropriate,"The provided text is a description of a sporting event and does not contain any of the elements listed as inappropriate for children.  There is no violence, sexual content, discrimination, offensive language, or any other element that would make it unsuitable for children under 9. ",['English']
4USYueHKaPo,inappropriate,inappropriate,"The audio transcription contains themes of heartbreak, loss, and longing, expressed through lyrics that mention the end of a relationship and the desire to reconcile.  While not overtly violent or sexually explicit, the melancholic and emotionally intense nature of the song may be unsettling or confusing for children under 9. The mention of smoking is also inappropriate for young children.  The overall emotional tone and mature themes make it unsuitable for a young audience.","['Spanish', 'English']"
qZKNY_jwcu8,inappropriate,inappropriate,"The song contains aggressive and violent lyrics, including threats of violence (""You Que se jode ese cabrón"", ""Si él te las pegó, pégasela""), and references to infidelity and revenge.  The phrases ""pégasela"" (hit her back) and the repeated emphasis on physical retaliation promote violence which is inappropriate for children. The overall tone is angry and aggressive, which may cause emotional distress to young viewers.  Therefore, this video is inappropriate for children under 9.","['Spanish', 'English']"
5gJsNihESn4,inappropriate,inappropriate,"The lyrics express themes of heartbreak, loss, and self-destructive feelings (""I'm burning,"" ""If I don't die tonight"").  While there is no explicit violence or sexual content, the overall tone and imagery are emotionally intense and potentially disturbing for children under 9. The repeated mentions of death and despair could be frightening or upsetting for young viewers. Therefore, I classify this as inappropriate.",['English']
Lt7Ul-FcOyo,irrelevant,appropriate,"The provided transcription is a summary of a business event, GasTech 2022.  It discusses business networking, industry trends, energy transition, and future collaborations. There is no mention of any content inappropriate for children, such as violence, sexual content, discrimination, offensive language, or other harmful elements. Therefore, the video is considered appropriate for children under 9.",['English']
M98NqbcWdyI,inappropriate,inappropriate,"The provided text contains excessive repetition of ""I am"", which is nonsensical and could be considered strange or unsettling for children.  While not explicitly fitting any of the listed categories of inappropriate content, the repetitive and unusual nature of the audio could be confusing or disturbing to children under 9. Therefore, I label it as inappropriate.",['English']
oaEb34AYL48,inappropriate,inappropriate,"The audio transcription contains several elements that render the video inappropriate for children under 9.  The lyrics mention drug dealing, violence (""I'll cut off your head""), and threats.  The themes of thug life, and boasting about criminal activity are also present.  Additionally, there are references to potentially frightening imagery and situations which would likely cause distress in young children. The overall tone and content are unsuitable for a young audience.",['English']
UpZvRarHOPI,irrelevant,appropriate,"The provided text 'Thanks for watching!' is a generic closing phrase and doesn't contain any elements from the provided list of inappropriate content for children. Therefore, it's appropriate for children under 9.",['English']
M8h2vG8UHcA,irrelevant,inappropriate,"The audio transcription mentions ""romantic songs and music.""  Based on the provided definition, romantic themes fall under ""intimacy,"" which is explicitly listed as inappropriate for children under 9. Therefore, the video is inappropriate for children under 9.",['English']
p7_EemV-k6s,child directed,appropriate,"The provided transcription depicts a family catching fish and bathing. There is no violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate elements mentioned in the provided definition for children under 9.  The content is largely focused on family activities. Therefore, the video is labeled as appropriate.",['English']
OTi4VyYkd-0,inappropriate,inappropriate,"The song contains sexually suggestive lyrics such as ""I know that pie between them thighs so appetizing"" and ""Baby, work, work, work, got you whinin' to the beat.""  It also promotes sexual activity and objectifies women. The overall tone and explicit references make it inappropriate for children under 9.  The lyrics ""Sex is just one of them things I'm certifying"" are explicit and promote sexual activity.",['English']
