Video Id,Primary Label,Predicted Label,Response,Languages
l46MPAhi5wk,Not Child Directed,Not Child Directed,"The video discusses Star Trek maps and the unexplored regions of space within the Star Trek universe.  The content is not designed for children, and lacks child-appealing elements. The video uses advanced vocabulary and complex themes related to galactic exploration and political relationships between different spacefaring civilizations.",['English']
c3FFdZaPfeM,Not Child Directed,Not Child Directed,"This video discusses the resale market for Magic: The Gathering cards. It uses a lot of financial terminology and graphs.  While some of the visual elements could appeal to children (such as animated graphics and cartoonish depictions), the overall theme and complexity of the discussion make it unsuitable for a child audience.",['English']
ZvZTbuxjloc,Not Child Directed,Not Child Directed,"The video is primarily targeted towards adults due to its mature themes, advanced vocabulary, and complex concepts discussed.  While some of the visuals may have elements of cartoonish appeal, these are secondary to the adult themes of the video, rendering the overall content inappropriate for children.",['English']
5i3Y14TNqCI,Not Child Directed,Not Child Directed,"This video discusses trade between the United States, Mexico, and China.  It features interviews with business professionals and government officials, as well as footage of cargo trucks and warehouses. The content is complex and focuses on economic and political issues. There are no cartoonish visuals, child-appealing themes, or other features that would appeal primarily to children.","['English', 'Spanish']"
Ou15sXGWrBQ,Not Child Directed,Not Child Directed,"The video is a political discussion containing mature themes and strong language, making it inappropriate for children.",['English']
LzkRxJ7KL14,Not Child Directed,Not Child Directed,"The video contains mature themes, violence, and disturbing imagery that is not suitable for children. Therefore, it is labeled as ""Not Child Directed"".",['English']
GD8RUoOalBU,Not Child Directed,Not Child Directed,"The video discusses making coffee drinks, including cappuccinos and flat whites.  The presenter uses technical terms such as ""ristretto"" and performs calculations to determine the precise amount of soluble material in the drinks. The content includes discussion of the various components of coffee and milk, which are not concepts usually associated with children's programming. Additionally, the video features a sponsor advertisement for a VPN service, which is not relevant to children.",['English']
UuXmB42bxJQ,Not Child Directed,Not Child Directed,"The video is a recording of a college-level American football game between the University of Pittsburgh and Syracuse University. The content is not designed for, or likely to appeal to, children. The video shows athletic competition, with players colliding and falling to the ground. The commentary includes expressions like ""pick six"" that may not be easily understood by children. The overall theme and content are not considered child-appropriate.",['English']
HCurhJFehuw,Not Child Directed,Not Child Directed,"This video discusses geopolitical issues, including the BRICS summit in Russia and the upcoming US election. It contains mature themes, complex dialogue, and strong language that would not be appropriate for children. Therefore, this content is not child-directed.",['English']
Q0LdY-6J-_0,Not Child Directed,Not Child Directed,"The video discusses the difficulty of learning C++, a programming language, and uses analogies to explain the concept. It does not contain child-appealing elements or target children as its intended audience. The language used is also not appropriate for children.",['English']
PofMFlw8MJI,Not Child Directed,Not Child Directed,"The video features a musical performance by the band Phish.  The lyrics, while not explicitly violent or sexual, are abstract and deal with themes that are not typically geared towards children. The visuals are primarily of the band performing on a stage, with dynamic lighting effects. Overall, the content is not designed for children and does not contain child-appealing elements in the sense described.",['English']
mAHbXWsLRio,Not Child Directed,Not Child Directed,"The song's lyrics and musical style are not typically associated with children's entertainment. The video features a group of adults playing musical instruments, and the setting is a rural landscape. There are no child-appealing elements present.",['English']
zYNWqTytzE4,Not Child Directed,Not Child Directed,"The content is a political commentary video discussing the 2024 US Presidential election and focuses on polling data and interviews with voters.  The video contains adult themes and language, and is therefore not directed at children.",['English']
dF965ll2J0c,Not Child Directed,Not Child Directed,"The video is a gentle 5-minute daily stretching exercise routine for adults. Although the instructor is cheerful and uses playful language, the content lacks child-appealing elements and focuses on adult fitness and well-being.",['English']
U8NoBk5wuLM,Not Child Directed,Not Child Directed,"The content of this video is a political discussion regarding the 2024 presidential election.  The topics and language used are not appropriate for children. Therefore, the video is not considered child-directed.",['English']
rsBViJborWE,Not Child Directed,Not Child Directed,"This video is not child-directed because it uses clips from a movie depicting Adolf Hitler and other Nazi leaders, uses adult language, and incorporates mature themes.  The video also includes political commentary and adult humor that is inappropriate for children.","['German', 'English']"
9yjRbGgpaXE,Not Child Directed,Not Child Directed,The content is a political discussion that includes strong language and adult themes. It is not suitable for children.,['English']
tRR4I2EkXlc,Not Child Directed,Not Child Directed,"This is a news segment discussing a geopolitical conflict.  The content includes discussion of military actions, political strategies, and potential international ramifications. These topics are not appropriate for children.",['English']
rLdQxxdkbbo,Not Child Directed,Not Child Directed,"The video is a cooking tutorial that includes potentially hazardous materials such as activated charcoal, and thus is not appropriate for children.",['English']
UOu943VhPUM,Not Child Directed,Not Child Directed,"The content of this video discusses the 2020 US Presidential election and alleged attempts to overturn the results. It involves discussions of fraud, conspiracy, and legal challenges, which are not suitable for children. The video includes clips of news broadcasts, congressional hearings, and political rallies which are not considered child-appealing elements. Therefore, this video is not child-directed.",['English']
zUbbZBvJYj4,Not Child Directed,Not Child Directed,"This video discusses prequels and their successes and failures, using examples from various film franchises. The content is not designed for children, and while some clips might appeal to younger audiences, the overall discussion and analysis are aimed at a mature audience interested in film criticism and analysis.",['English']
OP-00EwLdiU,Not Child Directed,Not Child Directed,"The video contains a religious song and prayer. The lyrics are not simplistic. The visuals consist of a live performance of the song. The audience consists of adults and some children. While there is rhythmic music, the song itself is not a child's song. It would not appeal to children and is not designed for children.","['English', 'Portuguese']"
JOWoB39H3c8,Not Child Directed,Not Child Directed,"This video discusses a geopolitical conflict involving military actions and international relations. The content is not suitable for children due to its mature themes, complex vocabulary, and potentially disturbing visuals of military conflict.","['English', 'Hebrew', 'Farsi']"
I4HdpWC663k,Not Child Directed,Not Child Directed,"The video is a gardening tutorial, focusing on the cultivation of citrus trees. The content is instructional, detailed, and uses terminology that would not be easily understood by children.  The visuals, while pleasant, are not cartoonish or specifically designed for child appeal. There is no playful content, and the overall tone is informative and serious, rather than lighthearted. Therefore, this video does not meet the criteria for 'Child Directed' content.",['English']
oaajslA03Qs,Not Child Directed,Not Child Directed,"This video is a news segment discussing the impact of winter fuel payment cuts on pensioners in the UK. The content includes serious discussions about financial hardship and potential consequences for vulnerable people.  The setting is an indoor bowling center, which is not inherently child-appealing. The language is adult, and the topics are not suitable for children.",['English']
rBWhaZj0ef4,Not Child Directed,Not Child Directed,This video discusses adult topics such as divorce and relationships.  The presence of children in some scenes does not make the content child-directed because the overall theme and dialogue are not suitable for children. ,['English']
l_sNvO_cLzI,Not Child Directed,Not Child Directed,"This news report discusses violence, war, terrorist attacks, and military actions.  The visuals include explosions, weapons, and military personnel. The content is unsuitable for children.","['English', 'Hebrew', 'Arabic', 'Farsi']"
DfwA3qMzsfo,Not Child Directed,Not Child Directed,"The video discusses SpaceX's Starship program, including technical details about the booster and ship, as well as future plans.  The presenter is an adult, the visuals are not child-like or cartoonish, and the vocabulary is highly technical. While the presenter is enthusiastic and engages the audience, it is not in a way that is designed to appeal specifically to children.",['English']
IDTMXwZgw1Q,Not Child Directed,Not Child Directed,The video shows highlights of several soccer games.  It features adult players and does not have child-appealing elements. The video is not educational or aimed at children.,['English']
p6JMqh4u8bM,Not Child Directed,Not Child Directed,"This video is a cooking tutorial for adults. Although it does not contain any mature themes, it is not designed for children and would not appeal to them.",['English']
KBDrJcyloow,Not Child Directed,Not Child Directed,"The video contains violence, strong language, and adult humor, making it inappropriate for children.",['English']
qjVz3edsZAQ,Not Child Directed,Not Child Directed,This is a BBC news report about Novak Djokovic's visa issues in Australia.  The content is strictly for adults as it discusses complex political and social issues related to vaccination mandates and public health policy. The video's tone and subject matter are not suitable for children.,['English']
Icw3CfYVMmY,Not Child Directed,Not Child Directed,"This video discusses a baseball game and includes interviews with players and their family members. Although there are some celebratory moments, the overall content and language used are not suitable for children.",['English']
fQqmXyXLHSg,Not Child Directed,Not Child Directed,"The video discusses a serious topic of voter registration fraud, which is not suitable for children. The content is delivered by adults in a formal setting, with no child-appealing elements such as colorful visuals, cartoon characters, or light-hearted themes. Therefore, it does not meet the criteria for child-directed content.",['English']
V8CXjsyqQpI,Not Child Directed,Not Child Directed,"The content of this video is primarily focused on sports commentary, analysis, and discussion of NBA players, including their statistics and career paths. The language used is not simplified, and the topics discussed (e.g., player contracts, injuries, and professional sports statistics) are geared towards a more mature audience. While there might be some elements that incidentally appeal to children (e.g., the visual appeal of basketball highlights), the overall content and its presentation are not explicitly designed for, nor primarily aimed at children.",['English']
aJkTiTKhoB8,Not Child Directed,Not Child Directed,"The content is a talk show with adult themes, jokes, and language. It is not designed for children, nor does it include child-appealing elements.",['English']
lXzEs0IfXmw,Not Child Directed,Not Child Directed,"The video discusses SpaceX's Starbase and shows various activities happening there.  The content is not designed for children, lacks child-appealing elements, and contains advanced vocabulary and complex discussions.  The presenter uses colloquialisms and informal language, which is inappropriate for children. There's no presence of songs that are not nursery rhymes or explicitly created for children. Therefore, it's not considered child-directed content.",['English']
eWXOTZPdcok,Not Child Directed,Not Child Directed,"This video is about Formula 1 car racing.  It discusses technical details of the cars and shows footage of races, which are not suitable for children. The video does not include elements commonly enjoyed by children, such as colorful visuals, light-hearted themes, or child-friendly narratives.",['English']
cUiA1mzXs9Y,Not Child Directed,Not Child Directed,"This video contains strong language and mature themes that are inappropriate for children.  The comedian uses profanity, makes jokes that are not family-friendly, and discusses topics that are not suitable for younger audiences.",['English']
lzqRBx8H8t4,Not Child Directed,Not Child Directed,"The video discusses the launch and recovery of a SpaceX Super Heavy booster.  The content is technical in nature, focusing on engineering details and technical terminology. The visuals show the rocket launch and recovery, along with various equipment and personnel involved. There are no cartoonish elements or child-appealing features, and the narrative is aimed at an audience with an interest in aerospace engineering and technology.",['English']
xOgzu494ykg,Not Child Directed,Not Child Directed,"This video discusses the arrest of a college professor and a corrections officer who were both caught in a sting operation targeting child predators. The content includes explicit discussion of sexual activity, including the graphic details of the messages exchanged between the suspects and the decoy.  The video also shows footage of the arrests, which would be disturbing to children. Therefore, it is not suitable for a child audience.",['English']
R8XyjdWOwF4,Not Child Directed,Not Child Directed,"This video is a walkthrough for a video game. The game involves shooting zombies, which is violent.  It also features adult language.",['English']
KXq887jvlp4,Not Child Directed,Not Child Directed,This video is a recording of a football game between Rutgers and USC.  It contains no child-appealing elements and is not targeted toward a child audience.,['English']
Zpkg3nh5tj8,Not Child Directed,Not Child Directed,"This news report discusses the ongoing conflict in Gaza and the accusations made by Israel against Al Jazeera journalists.  The content includes images of war, destruction, and armed soldiers. The discussion of terrorism and the killing of journalists are mature themes inappropriate for children.","['English', 'Hindi']"
2-xCEz6bEaY,Not Child Directed,Not Child Directed,"This video discusses a notorious 1990s murder case and the resentencing hearing for the Menendez brothers.  The content involves mature themes of murder, abuse, and legal proceedings, making it unsuitable for children.",['en']
OITnzp8ZIrI,Not Child Directed,Not Child Directed,"The video discusses the impact of government policies on pensioners in the UK.  The content is a news segment with interviews of older adults, and is primarily focused on political and economic issues.  There are no child-appealing elements. The language used is also not suitable for children.",['English']
tI9dwinLua0,Not Child Directed,Not Child Directed,This video is a walkthrough of a video game Easter egg hunt.  The game itself includes violence and is not appropriate for children.,['English']
pXySTLdiZWE,Not Child Directed,Not Child Directed,The video discusses political issues and contains mature themes and complex vocabulary. It is therefore not considered child-directed.,['English']
_dqLdMDe_DU,Not Child Directed,Not Child Directed,"This is a news report about military actions between Israel and Iran.  The content is a serious discussion of geopolitical events and military strategy, unsuitable for children.",['English']
l4gFFKXmYH4,Not Child Directed,Not Child Directed,"The video discusses the life of Mats ""Ibelin"" Steen, a World of Warcraft player, and his impact on the gaming community. It includes interviews with his parents, guildmates, and the game's executive producer.  While the video uses some game footage with cartoonish elements, its overall tone and subject matter are not geared towards children. The discussion of Mats's illness and death are not appropriate for children. The promotion of a pet pack in the game is incidental to the main narrative.",['English']
V9JH0sd-eoU,Not Child Directed,Not Child Directed,"This is a news report about the war in Ukraine.  The content is serious and discusses military aid, conflict, and casualties. The visuals also include footage of war-torn buildings and military equipment, which are not suitable for children.","['English', 'German']"
WeB4w-oNrGo,Not Child Directed,Not Child Directed,"This video is not child-directed because it features violent themes, including a discussion of giving a Chucky doll a ""killer makeover"" that includes scars, stitches, and fake blood.  Additionally, the video includes a 3D printed skull, and the overall tone and subject matter are not suitable for children.",['English']
a4wyXPUAEc8,Not Child Directed,Not Child Directed,"The content is a discussion among three comedians about the day's news headlines.  The discussion contains mature themes and language, including political commentary, discussion of death, and adult humor, making it inappropriate for children.",['English']
7IGKCkcsuew,Not Child Directed,Not Child Directed,"This news report discusses the aftermath of a devastating hurricane, showing significant destruction and loss of life.  The content includes images of damaged homes, debris-filled landscapes, and search and recovery efforts, which are not suitable for children. The emotional distress of the people interviewed is also evident. The grim reality of the situation is not appropriate for a young audience.",['English']
mXICu3oROMQ,Not Child Directed,Not Child Directed,"This video features mature themes, complex dialogue, and serious medical situations inappropriate for children.  The content does not meet any criteria for child-directed content.",['English']
tJIVGrLoYfA,Not Child Directed,Not Child Directed,"The content of this video is a discussion about Marvel Cinematic Universe movies and TV shows and is not intended for a children's audience. Although the video does contain some cartoonish visual elements, the content's focus on mature themes, plot analysis, and complex concepts renders it unsuitable for children.  Additionally, the sponsored product segment is not geared towards children, and the presenter uses language and tone inappropriate for younger viewers. ",['en']
99_TWz5rtX4,Not Child Directed,Not Child Directed,"This video is a recording of a soccer game between two professional teams.  The content features adult players, and does not have any child-appealing elements. The video includes some mild peril (e.g. player falls), but is not presented in a way that is child-directed.  Overall, the content is not suitable for children.",['English']
58BHUsD24vs,Not Child Directed,Not Child Directed,"The content of this video is a discussion about focus and managing distractions.  It's presented by an adult speaker and includes complex vocabulary and ideas. The video also uses examples that aren't suitable for children, such as discussing quitting smoking and budgeting time for activities.",['English']
U2Z-7o69unc,Not Child Directed,Not Child Directed,"The video features a soccer game between England and Germany. Although some of the visuals could appeal to children, the context of a competitive sports event and the commentary's sophisticated nature make it unsuitable for a child audience.  The commentary is complex and focused on advanced aspects of the game.",['English']
UophKAd3qcQ,Not Child Directed,Not Child Directed,"This video is a recording of a tennis match.  While it features some lighthearted commentary, the content is primarily focused on a sporting event and does not meet the criteria for child-directed content.  There are no child-appealing elements present.",['English']
FWLO4ovfOwY,Not Child Directed,Not Child Directed,"The video's content is primarily aimed at adults interested in making money through pet care services. The presenter discusses business strategies, pricing, and marketing techniques, which are not typically suitable for a child audience.",['English']
EjJezkTDI6w,Not Child Directed,Not Child Directed,"This video depicts construction work, including the use of power tools and working at heights.  The content is not aimed at children, and the tasks and language are not suitable for a child audience.",['English']
UKD9bDmLqZQ,Not Child Directed,Not Child Directed,"This video is a discussion about the New Orleans Pelicans basketball team.  It includes sports commentary and analysis, which is not suitable for children. The discussion of trades and player statistics is not child-appropriate. The presenter discusses Zion Williamson's injury history and low game count for his first three seasons, which also isn't child-appropriate.",['English']
VS_miLF_WMo,Not Child Directed,Not Child Directed,"The video discusses legal issues related to Donald Trump and Aileen Cannon, which are not suitable for children. The language used is complex and the topics are politically charged and mature. There are also advertisements for a shaving company.",['English']
A3JGXlPIrk8,Not Child Directed,Not Child Directed,"This is a news report about political unrest in Mozambique following disputed election results. The content includes discussions of violence, protests, and deaths, making it inappropriate for children.  The visuals also depict these events.  Therefore, this video is not child-directed.",['English']
tlq-oxdcbGc,Not Child Directed,Child Directed,"This video includes a song with child-appealing rhythmic elements and features children in the final scenes. The main storyline is a metaphor for mental health struggles, so while it may not be fully understood by young children, it doesn't include mature, violent or explicitly adult themes.","['Tagalog', 'English']"
UH6mqC44uZQ,Not Child Directed,Not Child Directed,"The content is primarily a discussion about a football (soccer) match between Manchester City and Southampton.  The conversation includes detailed analysis of the game's strategy and the performance of individual players, which is not typically of interest to children. Furthermore, the later segment, ""Face Swap"", while humorous, involves the manipulation of adult faces and is not child-appropriate.",['English']
UftOZyGaGws,Not Child Directed,Not Child Directed,"The video is a news segment discussing Vice President Kamala Harris's performance at a CNN town hall.  The content is political in nature, features adult discussion, and is not intended for a children's audience.",['English']
d8Pcsj9UVgA,Not Child Directed,Not Child Directed,"This video discusses the history and current state of North Korea, including its political system, military, and nuclear program.  The content is not appropriate for children due to its complex political and historical themes, discussion of conflict and military actions, and the mature nature of the topics presented.","['English', 'Korean']"
W9kToPeNpEk,Not Child Directed,Not Child Directed,"The content of this video is a political speech delivered by Ben Shapiro. The topics discussed are complex political issues, and the language used is sophisticated and not suitable for children.  Therefore, it is not considered child-directed.",['English']
wCdEJMWlfuY,Not Child Directed,Not Child Directed,"The video is an exercise workout for women over 50.  It does not contain any child-appealing elements or features commonly enjoyed by children. The presenter, while friendly, is not a cartoon character, nor does the video utilize cartoonish graphics. The music is not child-directed.",['English']
R9dYly5blHE,Not Child Directed,Not Child Directed,"The video discusses political figures and events, using language and themes that are not appropriate for children.  The content focuses on commentary regarding former President Trump, and his interaction with Ohio Senator J.D. Vance during a live television interview.  There are no child-appealing elements present.",['English']
yOLsKHJSXyQ,Not Child Directed,Not Child Directed,"This video is a review of the Call of Duty: Black Ops 6 video game.  It contains scenes of violence and combat, and discusses mature themes. The video is not designed for children, nor does it include child-appealing elements. ",['English']
cWkPUZrbrgI,Not Child Directed,Not Child Directed,"This video is an interview with Tom Hardy, where he discusses his experience filming Venom.  The topics are adult, and the content itself is not intended for children.",['English']
LXmEigiPcEg,Not Child Directed,Not Child Directed,"This video discusses complex legal and political issues related to election laws and the actions of high-profile individuals. The content includes mature themes and advanced vocabulary, making it unsuitable for children.",['English']
UrTAORWmnwE,Not Child Directed,Not Child Directed,"The video depicts a cooking competition for adults. The content includes mature themes such as competition, elimination, and intense emotions. The language used is also not suitable for children. Therefore, it is not considered child-directed.",['English']
ZBW7WR8VEwA,Not Child Directed,Not Child Directed,"The video discusses legal issues related to the arrest and detention of Tommy Robinson, using official statements from the police and Crown Prosecution Service. The content includes legal terminology and complex explanations of legal processes, making it inappropriate for a child audience.",['English']
SJjZXrUWKGo,Child Directed,Child Directed,"This video is child-directed because it contains cartoonish, animated visuals of anthropomorphic animals, playful themes and light-hearted portrayals of mischief and conflict, rhythmic elements, and songs appealing to young viewers. The overall tone is family-friendly, and although some mild peril is present, it is presented in a way appropriate for children.  The film is rated PG.",['English']
it3Td-JNc8o,Child Directed,Child Directed,"This trailer for the Super Mario Bros. Movie features cartoonish characters, bright colors, and a whimsical tone. The movie is also likely rated G or PG, further supporting the child-directed label.",['English']
16IIxFUhcZ4,Child Directed,Child Directed,"This animated clip features cartoonish animal characters engaged in playful mischief and a light-hearted car chase. The visuals are colorful, and the themes are whimsical, making it suitable for children.",['English']
aYm1rvL2aP8,Child Directed,Child Directed,"This video is child-directed because it's an animated story with cartoonish characters and a simple narrative suitable for young viewers. The story has a clear moral message about the importance of diligence and honesty, which is common in children's tales. The bright, colorful visuals and upbeat style further contribute to the content's child-friendliness.",['English']
s8uYE9r3hIg,Child Directed,Child Directed,"This video game trailer features cartoonish characters and whimsical themes, making it suitable for children. The gameplay is non-violent and light-hearted, with playful elements that appeal to younger audiences.  The bright colors, lively music and simple narratives reinforce the child-directed nature of the content.",[]
MehMlxlLtaU,Child Directed,Child Directed,"This video is child-directed because it features animation, cartoonish characters, light-hearted themes, and songs that appeal to children, although some adult singers are involved.  The whimsical plot and playful interactions between characters fit within child-directed content criteria.","['English', 'Spanish']"
r_2S3gxP9pQ,Child Directed,Child Directed,"This cartoon is child-directed because it features child-like characters, playful and whimsical themes, and a light-hearted narrative. The visuals are bright and colorful, and the dialogue is simple and easy for children to understand.  The hair salon setting is a common interest among young viewers.",['English']
uiHakl7zSrU,Child Directed,Child Directed,"This video is child-directed because it features colorful, cartoonish animation, whimsical themes, and simple narratives suitable for young children. The characters are cute animals and fantasy creatures, and the story involves light-hearted problem-solving.  The content lacks mature themes, violence, or complex dialogues that might be inappropriate for kids.",['English']
xcKD3yLOJbo,Child Directed,Child Directed,"This video is child-directed because it is an animated story that includes child-appealing elements such as colorful visuals, cartoonish characters, and a simple, light-hearted narrative. The story is easy to follow and understand for young children. The characters are friendly, and there is no violence or mature content present.",['English']
pos_Lh_kYsE,Child Directed,Child Directed,"This video is child-directed because it is based on the children's book, Charlie and the Chocolate Factory. The movie uses cartoonish elements and is generally lighthearted in its depiction of conflict and mischief.",['English']
FoOQmnoe6DU,Child Directed,Child Directed,"This video is child-directed because it features cartoonish dinosaurs and other animals engaging in playful activities. The visuals are colorful and the narrative is simple, focusing on light-hearted themes.  The characters' speech is child-friendly. The presence of mild peril (e.g., being stuck or chased) is presented in a way appropriate for a young audience.",['English']
gKBPKJnRlnU,Child Directed,Child Directed,"This video is child-directed because it features the popular cartoon characters, Super Mario Bros. and other related characters in a light-hearted and whimsical adventure. The visuals are colorful and animated, and the overall tone is playful and suitable for family viewing.  There is some mild peril, but it is presented in a way that is not frightening or disturbing to children.  In addition, the commercial uses jingles and is designed to appeal to a young audience.",['English']
B3w2__SGUYQ,Child Directed,Child Directed,"This video features cartoonish dinosaurs and a dragon, playful themes, and simple narratives, making it suitable for children.",['English']
OMFQtY6655E,Child Directed,Child Directed,"This video is child-directed because it features whimsical and playful themes, colorful and animated visuals, and characters that appeal to children.  The content is light-hearted, focusing on a candy-themed factory with edible elements, and the interactions between the characters are not violent or inappropriate for young audiences. While there is some mild peril and conflict, it's presented in a way that is not frightening or disturbing to children.",['English']
GxcGVCEEdcU,Child Directed,Child Directed,"This video is child-directed because it is an animated story featuring cartoon animals. The storyline is simple and easy for children to follow, and the visuals are colorful and engaging for young viewers.  The themes are light-hearted, focusing on friendship and kindness.  The video also incorporates rhythmic elements through the narration and sound effects.",['English']
VthTaODYLEE,Child Directed,Child Directed,"This cartoon video features a mermaid who gets stranded in a hot tub and needs help getting back home. The whimsical story, playful characters, and lighthearted tone make it suitable for children.",['English']
ELZo29FsCTA,Child Directed,Child Directed,"This video features cartoonish characters in a whimsical setting, making it suitable for children. The gameplay appears non-violent and lighthearted.  The bright colors and simple design elements further support the classification as child-directed.",[]
kihaOwmI2dw,Child Directed,Child Directed,"This video is child-directed because it features cartoonish, colorful animation, whimsical themes, simple narratives, and rhythmic elements (e.g., chants and exclamations) that appeal to young viewers.  The characters are friendly and the conflicts are resolved without violence or mature themes. The content is suitable for family viewing.",['English']
eMoSqI5O9kQ,Child Directed,Child Directed,"This video is child-directed because it's an animated movie trailer with cartoonish visuals, whimsical themes, and lighthearted portrayals of conflict. The target audience seems to be children and families.",['English']
QlUNfFcBttU,Child Directed,Child Directed,"This video is child-directed because it's a trailer for an animated movie, ""Encanto,"" featuring colorful visuals, playful characters, and musical elements appealing to children.  While some adult characters are present, the overall tone and content are suitable for family viewing.",['English']
